,categories,published_year,average_rating,num_pages,ratings_count,tipo_avaliacao
1952,49,2003,4.39,450,193.0,acima da média
1953,49,2003,3.51,436,5080.0,abaixo da média
1954,49,2004,4.0,210,29045.0,acima da média
1955,1,1986,4.08,224,12.0,acima da média
1956,30,1987,3.25,187,3.0,abaixo da média
1957,30,1994,3.25,192,1.0,abaixo da média
1958,30,1995,2.79,192,22.0,abaixo da média
1959,30,1987,2.33,157,2.0,abaixo da média
1960,30,2004,3.72,192,212.0,abaixo da média
1961,30,2007,3.42,186,155.0,abaixo da média
1962,30,2000,3.0,192,2.0,abaixo da média
1963,30,2001,3.06,192,6.0,abaixo da média
1964,30,2000,4.0,256,18.0,acima da média
1965,30,2004,3.95,256,497.0,acima da média
1966,30,2005,3.73,248,98.0,abaixo da média
1967,30,2002,3.52,288,1285.0,abaixo da média
1968,30,2004,3.66,312,4601.0,abaixo da média
1969,30,2004,3.66,400,3250.0,abaixo da média
1970,30,2004,3.57,256,39.0,abaixo da média
1971,30,2005,3.8,249,91.0,abaixo da média
1972,30,2005,3.67,249,31.0,abaixo da média
1973,30,2006,3.85,250,13.0,abaixo da média
1974,30,2006,4.11,458,9300.0,acima da média
1975,30,2006,3.81,411,966.0,abaixo da média
1976,30,2006,3.91,395,6462.0,acima da média
1977,30,1995,4.12,304,15.0,acima da média
1978,30,1997,3.26,304,69.0,abaixo da média
1979,30,2001,3.66,304,135.0,abaixo da média
1980,30,1997,4.22,296,64.0,acima da média
1981,49,2001,3.76,505,7434.0,abaixo da média
1982,30,1992,3.74,250,31.0,abaixo da média
1983,30,2001,3.95,216,128.0,acima da média
1984,30,2004,3.72,304,38.0,abaixo da média
1985,30,2002,4.1,349,59.0,acima da média
1986,30,1997,3.87,352,91.0,abaixo da média
1987,30,1998,3.87,352,77.0,abaixo da média
1988,30,2006,3.88,348,23.0,abaixo da média
1989,30,2005,3.59,207,110.0,abaixo da média
1990,30,2005,3.3,304,9.0,abaixo da média
1991,30,2005,3.63,304,38.0,abaixo da média
1992,30,2006,4.11,299,528.0,acima da média
1993,30,1996,3.32,192,17.0,abaixo da média
1994,30,2002,4.12,192,47.0,acima da média
1995,30,2002,3.24,192,19.0,abaixo da média
1996,30,2005,3.49,187,105.0,abaixo da média
1997,30,2006,3.41,181,101.0,abaixo da média
1998,30,2007,3.38,179,107.0,abaixo da média
1999,30,2006,3.98,576,2188.0,acima da média
2000,30,2006,4.07,379,1518.0,acima da média
2001,30,2006,3.87,362,258.0,abaixo da média
2002,30,2006,4.0,555,244.0,acima da média
2003,30,1993,3.77,328,13098.0,abaixo da média
2004,30,2007,3.78,384,1076.0,abaixo da média
2005,30,2006,3.25,240,108.0,abaixo da média
2006,30,2004,4.02,551,3894.0,acima da média
2007,30,2005,3.78,393,2628.0,abaixo da média
2008,30,2005,4.14,507,3280.0,acima da média
2009,30,2006,3.91,442,423.0,acima da média
2010,30,1994,3.09,92,655.0,abaixo da média
2011,30,2003,3.85,406,3599.0,abaixo da média
2012,30,2004,4.11,410,9626.0,acima da média
2013,30,2006,3.57,279,7.0,abaixo da média
2014,30,1998,3.81,256,36.0,abaixo da média
2015,30,2005,3.32,352,549.0,abaixo da média
2016,66,2006,3.8,480,185.0,abaixo da média
2017,30,2006,3.37,451,6665.0,abaixo da média
2018,30,1998,3.67,167,68.0,abaixo da média
2019,30,2007,3.86,129,719.0,abaixo da média
2020,44,2006,3.95,248,1561.0,acima da média
2021,66,2006,3.68,616,85459.0,abaixo da média
2022,8,2006,3.39,195,4660.0,abaixo da média
2023,40,2004,3.71,150,9631.0,abaixo da média
2024,30,1988,4.16,205,36.0,acima da média
2025,30,1952,3.63,231,8568.0,abaixo da média
2026,30,1988,4.17,320,1952.0,acima da média
2027,44,1994,4.22,288,533.0,acima da média
2028,30,1982,4.37,624,1603.0,acima da média
2029,8,1986,4.15,128,253.0,acima da média
2030,48,1990,4.24,288,3365.0,acima da média
2031,30,1991,3.86,307,5749.0,abaixo da média
2032,48,1991,4.22,448,5452.0,acima da média
2033,59,1994,4.17,294,1532.0,acima da média
2034,30,1996,3.86,288,807.0,abaixo da média
2035,30,1997,4.0,496,204.0,acima da média
2036,54,1997,4.17,256,1420.0,acima da média
2037,54,1997,4.15,82,88.0,acima da média
2038,30,1999,3.58,256,99.0,abaixo da média
2039,30,2003,4.0,240,1898.0,acima da média
2040,54,2000,3.91,112,68.0,acima da média
2041,21,2000,4.01,208,211.0,acima da média
2042,30,2002,4.32,796,177444.0,acima da média
2043,25,2002,3.94,240,1301.0,acima da média
2044,54,2004,4.43,432,184.0,acima da média
2045,36,2002,3.83,272,784.0,abaixo da média
2046,30,2005,4.25,347,9904.0,acima da média
2047,30,2004,3.95,335,8394.0,acima da média
2048,54,2005,4.45,1040,15986.0,acima da média
2049,30,2005,3.87,231,21868.0,abaixo da média
2050,30,1957,4.16,224,1683.0,acima da média
2051,30,2006,3.73,248,694.0,abaixo da média
2052,54,2017,3.85,224,77.0,abaixo da média
2053,30,2006,4.0,288,1721.0,acima da média
2054,30,2007,3.91,518,4273.0,acima da média
2055,64,1971,4.4,555,264.0,acima da média
2056,30,1997,4.28,512,6612.0,acima da média
2057,30,1999,4.43,1040,4468.0,acima da média
2058,8,2007,4.14,657,180.0,acima da média
2059,30,2001,4.42,848,65.0,acima da média
2060,49,2019,4.46,1313,3194.0,acima da média
2061,44,2002,4.33,1369,598.0,acima da média
2062,45,2006,3.92,176,10.0,acima da média
2063,49,2007,4.07,233,21433.0,acima da média
2064,49,2006,4.06,227,365.0,acima da média
2065,12,2005,3.83,368,36698.0,abaixo da média
2066,8,1997,4.2,288,17403.0,acima da média
2067,56,2006,3.72,256,70.0,abaixo da média
2068,69,1966,4.07,343,3165.0,acima da média
2069,16,2003,3.99,288,108.0,acima da média
2070,30,1998,3.67,224,4374.0,abaixo da média
2071,30,1999,3.36,288,3695.0,abaixo da média
2072,30,1998,4.07,1056,15185.0,acima da média
2073,8,1999,4.26,893,2746.0,acima da média
2074,49,2011,4.09,432,5211.0,acima da média
2075,53,1998,3.89,128,183.0,abaixo da média
2076,21,1998,3.9,112,427.0,abaixo da média
2077,30,1998,4.25,496,2013.0,acima da média
2078,30,1998,3.69,242,20796.0,abaixo da média
2079,30,2000,3.87,240,1918.0,abaixo da média
2080,8,2006,4.03,448,259.0,acima da média
2081,30,1997,3.68,165,22632.0,abaixo da média
2082,66,2005,3.92,542,8793.0,acima da média
2083,30,2000,3.47,546,16691.0,abaixo da média
2084,30,2000,3.76,448,96220.0,abaixo da média
2085,30,2003,3.15,347,9202.0,abaixo da média
2086,46,1999,4.09,464,8601.0,acima da média
2087,8,2004,3.81,368,167.0,abaixo da média
2088,30,2000,3.94,205,2344.0,acima da média
2089,30,1998,3.87,234,24348.0,abaixo da média
2090,8,2002,3.92,290,36449.0,acima da média
2091,30,2000,3.67,258,244.0,abaixo da média
2092,36,2000,4.15,912,2968.0,acima da média
2093,30,2006,4.13,309,114408.0,acima da média
2094,30,1999,3.8,323,4759.0,abaixo da média
2095,30,2001,3.99,277,8085.0,acima da média
2096,66,2005,4.03,352,4752.0,acima da média
2097,36,2003,4.05,335,1782.0,acima da média
2098,49,2000,4.07,430,6921.0,acima da média
2099,8,2006,4.11,732,2664.0,acima da média
2100,30,2002,3.96,348,46282.0,acima da média
2101,5,2006,4.14,528,437.0,acima da média
2102,68,2005,3.91,272,193.0,acima da média
2103,55,2002,4.24,412,12038.0,acima da média
2104,5,2005,4.32,320,1960.0,acima da média
2105,5,2003,4.38,368,583.0,acima da média
2106,12,2006,3.8,125,7035.0,abaixo da média
2107,30,2004,3.94,647,3403.0,acima da média
2108,30,2007,4.15,344,2381.0,acima da média
2109,30,2001,3.56,311,12507.0,abaixo da média
2110,49,1978,4.27,693,12040.0,acima da média
2111,30,2001,4.06,426,20093.0,acima da média
2112,30,2001,4.14,304,4740.0,acima da média
2113,30,2001,3.76,240,1724.0,abaixo da média
2114,68,2000,4.1,288,1521.0,acima da média
2115,30,1993,3.67,185,795.0,abaixo da média
2116,49,1987,4.0,288,1238.0,acima da média
2117,30,2004,3.65,257,936.0,abaixo da média
2118,30,2006,3.93,688,1573.0,acima da média
2119,42,2002,3.42,370,826.0,abaixo da média
2120,30,2001,3.65,178,3293.0,abaixo da média
2121,30,2001,3.56,304,1330.0,abaixo da média
2122,30,2003,3.77,238,2416.0,abaixo da média
2123,30,2001,3.92,304,4888.0,acima da média
2124,30,2002,3.92,288,2185.0,acima da média
2125,30,2004,3.74,224,742.0,abaixo da média
2126,30,2003,4.19,528,5035.0,acima da média
2127,30,2003,3.42,432,19450.0,abaixo da média
2128,30,2006,3.62,404,19185.0,abaixo da média
2129,36,2006,4.25,544,703.0,acima da média
2130,30,2002,4.13,624,524.0,acima da média
2131,30,2002,3.79,304,426.0,abaixo da média
2132,30,1998,4.07,367,705175.0,acima da média
2133,49,1998,4.41,749,964.0,acima da média
2134,30,1998,4.31,834,426.0,acima da média
2135,68,1998,3.72,160,315.0,abaixo da média
2136,30,1992,4.36,784,354.0,acima da média
2137,54,2001,4.23,192,11894.0,acima da média
2138,54,2003,4.17,144,4048.0,acima da média
2139,54,2007,4.17,101,5327.0,acima da média
2140,30,2001,3.98,341,136.0,acima da média
2141,30,2001,3.76,480,355.0,abaixo da média
2142,30,1994,3.85,448,28843.0,abaixo da média
2143,30,2001,3.86,274,472.0,abaixo da média
2144,52,2001,4.24,1487,2116.0,acima da média
2145,8,2001,3.76,368,12094.0,abaixo da média
2146,8,2002,4.03,302,17418.0,acima da média
2147,30,2002,3.98,1347,286.0,acima da média
2148,30,2002,4.16,368,29642.0,acima da média
2149,54,2002,4.21,272,2708.0,acima da média
2150,5,2006,3.72,320,23275.0,abaixo da média
2151,30,1876,3.83,796,19852.0,abaixo da média
2152,49,2001,4.06,297,39426.0,acima da média
2153,36,2002,4.07,570,9150.0,acima da média
2154,30,2002,4.11,1388,830.0,acima da média
2155,8,2002,4.01,608,6672.0,acima da média
2156,36,2006,4.01,560,1185.0,acima da média
2157,46,2005,3.94,319,628.0,acima da média
2158,40,2000,4.24,48,1228.0,acima da média
2159,27,2000,4.21,256,866.0,acima da média
2160,41,2001,4.08,160,2.0,acima da média
2161,40,2003,3.99,96,1759.0,acima da média
2162,40,2007,3.82,274,686.0,abaixo da média
2163,40,2006,4.16,584,54179.0,acima da média
2164,40,2003,4.11,48,86.0,acima da média
2165,40,2003,4.03,86,103.0,acima da média
2166,41,2004,4.06,119,1044.0,acima da média
2167,40,2004,4.08,48,10.0,acima da média
2168,40,2004,4.33,48,4.0,acima da média
2169,40,2004,2.97,40,27.0,abaixo da média
2170,40,2005,3.66,338,44751.0,abaixo da média
2171,40,2005,3.91,312,3583.0,acima da média
2172,41,2006,4.07,128,644.0,acima da média
2173,41,2007,4.04,128,445.0,acima da média
2174,40,2006,3.72,183,63806.0,abaixo da média
2175,40,2006,3.93,116,3861.0,acima da média
2176,40,2006,3.93,210,14438.0,acima da média
2177,40,2007,4.18,114,926.0,acima da média
2178,40,2007,3.5,215,117.0,abaixo da média
2179,40,2007,3.44,230,13620.0,abaixo da média
2180,40,2007,4.09,518,543.0,acima da média
2181,30,1976,3.43,256,805.0,abaixo da média
2182,8,1977,4.11,241,5514.0,acima da média
2183,30,1978,3.64,342,986.0,abaixo da média
2184,8,1980,3.84,190,390.0,abaixo da média
2185,49,1984,3.57,342,1554.0,abaixo da média
2186,40,1983,4.0,10,8.0,acima da média
2187,30,1985,3.95,395,199.0,acima da média
2188,8,1989,4.04,160,648.0,acima da média
2189,30,1992,4.29,1104,9397.0,acima da média
2190,30,1997,4.24,943,5277.0,acima da média
2191,30,1990,3.81,288,150.0,abaixo da média
2192,68,1993,3.87,254,46397.0,abaixo da média
2193,42,1996,3.9,364,10432.0,abaixo da média
2194,42,1991,3.94,270,26672.0,acima da média
2195,40,1993,3.75,242,160.0,abaixo da média
2196,59,1994,3.99,360,985.0,acima da média
2197,30,1995,4.04,497,22935.0,acima da média
2198,30,1997,3.74,304,130.0,abaixo da média
2199,68,1997,3.92,324,76476.0,acima da média
2200,30,2000,4.09,375,15965.0,acima da média
2201,30,1977,3.87,352,2196.0,abaixo da média
2202,30,2000,3.94,376,3575.0,acima da média
2203,30,2001,3.92,352,2359.0,acima da média
2204,40,1998,4.17,152,52011.0,acima da média
2205,30,2004,4.09,369,128927.0,acima da média
2206,30,2000,4.05,389,12003.0,acima da média
2207,30,1998,3.97,280,11.0,acima da média
2208,41,1999,3.99,64,143.0,acima da média
2209,30,2001,3.53,352,164.0,abaixo da média
2210,30,1992,3.67,342,7250.0,abaixo da média
2211,30,1992,3.27,466,2369.0,abaixo da média
2212,30,1992,3.93,400,2164.0,acima da média
2213,30,1994,3.92,129,120.0,acima da média
2214,30,1994,3.83,409,1203.0,abaixo da média
2215,30,1994,4.25,390,8.0,acima da média
2216,30,1998,3.79,355,219.0,abaixo da média
2217,30,2005,4.05,365,50702.0,acima da média
2218,30,1999,4.01,498,17883.0,acima da média
2219,30,1999,3.5,272,55.0,abaixo da média
2220,40,1999,4.2,144,3099.0,acima da média
2221,30,1998,3.72,244,18983.0,abaixo da média
2222,30,2006,4.02,343,11973.0,acima da média
2223,30,1999,4.3,1258,22974.0,acima da média
2224,40,2005,4.07,56,13382.0,acima da média
2225,30,2003,4.26,444,130754.0,acima da média
2226,30,2004,3.68,352,422.0,abaixo da média
2227,30,2001,3.8,384,15.0,abaixo da média
2228,15,1999,3.79,151,6618.0,abaixo da média
2229,30,2006,3.94,891,12846.0,acima da média
2230,30,2001,3.9,372,1449.0,abaixo da média
2231,30,2002,3.81,384,1042.0,abaixo da média
2232,49,1986,3.43,320,7.0,abaixo da média
2233,21,1991,4.34,160,5625.0,acima da média
2234,49,1971,4.05,672,3355.0,acima da média
2235,25,1975,4.26,368,179.0,acima da média
2236,30,1966,4.38,821,174162.0,acima da média
2237,49,1976,3.92,592,7.0,acima da média
2238,30,1966,3.87,160,3089.0,abaixo da média
2239,58,1956,4.15,167,2841.0,acima da média
2240,52,1956,4.0,320,819.0,acima da média
2241,36,1998,3.9,368,3406.0,abaixo da média
2242,30,1978,3.99,344,470.0,acima da média
2243,30,1983,4.28,1101,255.0,acima da média
2244,30,1992,4.01,465,128.0,acima da média
2245,36,1989,4.15,424,2970.0,acima da média
2246,30,1988,3.71,205,4899.0,abaixo da média
2247,30,1989,4.07,412,348.0,acima da média
2248,30,1996,4.1,464,1124.0,acima da média
2249,30,1990,3.84,328,61475.0,abaixo da média
2250,30,1992,4.32,743,1018.0,acima da média
2251,8,1992,4.48,576,5673.0,acima da média
2252,8,1984,4.43,992,8986.0,acima da média
2253,21,1991,4.35,752,151.0,acima da média
2254,30,1995,3.58,384,2636.0,abaixo da média
2255,47,1996,4.16,448,1093.0,acima da média
2256,8,1995,3.79,368,1723.0,abaixo da média
2257,30,1995,3.57,208,3170.0,abaixo da média
2258,30,1998,3.93,48,2665.0,acima da média
2259,40,1996,4.01,133,65.0,acima da média
2260,45,1999,4.07,577,11191.0,acima da média
2261,49,1998,3.97,39,135.0,acima da média
2262,30,2000,3.88,288,73165.0,abaixo da média
2263,30,1998,3.96,288,40488.0,acima da média
2264,30,1968,4.14,331,44749.0,acima da média
2265,30,1998,4.03,318,29644.0,acima da média
2266,30,1999,4.13,368,27166.0,acima da média
2267,30,1999,3.87,341,38620.0,abaixo da média
2268,30,2006,3.78,318,7077.0,abaixo da média
2269,30,1999,3.87,324,53777.0,abaixo da média
2270,30,1999,3.81,310,17241.0,abaixo da média
2271,30,1999,3.81,271,21076.0,abaixo da média
2272,30,1999,3.87,288,29942.0,abaixo da média
2273,8,1999,3.77,300,5005.0,abaixo da média
2274,59,1999,3.95,256,6479.0,acima da média
2275,39,2000,3.54,99,337.0,abaixo da média
2276,30,2004,3.82,256,696.0,abaixo da média
2277,30,2002,3.61,288,2634.0,abaixo da média
2278,30,2001,4.32,743,208928.0,acima da média
2279,30,2001,4.39,870,188662.0,acima da média
2280,30,2007,3.33,385,3206.0,abaixo da média
2281,30,2004,3.37,368,1697.0,abaixo da média
2282,8,1968,4.13,424,6824.0,acima da média
2283,30,2004,3.69,384,65551.0,abaixo da média
2284,30,2005,3.58,369,575.0,abaixo da média
2285,30,2005,3.99,483,351882.0,acima da média
2286,30,2005,3.83,384,86911.0,abaixo da média
2287,30,2005,3.69,384,56780.0,abaixo da média
2288,30,2005,3.93,419,146553.0,acima da média
2289,30,2005,3.67,276,65756.0,abaixo da média
2290,30,2005,3.78,632,109897.0,abaixo da média
2291,30,2005,3.73,384,73858.0,abaixo da média
2292,30,2006,3.97,358,239779.0,acima da média
2293,30,2006,3.98,400,323142.0,acima da média
2294,30,2006,4.44,980,100326.0,acima da média
2295,30,1991,3.92,585,26.0,acima da média
2296,50,1992,4.08,496,456.0,acima da média
2297,36,1996,3.81,246,34607.0,abaixo da média
2298,52,1991,4.3,320,36772.0,acima da média
2299,44,1995,4.19,777,2096.0,acima da média
2300,36,1996,4.01,573,494.0,acima da média
2301,30,1992,4.28,600,928.0,acima da média
2302,52,1993,4.08,521,1386.0,acima da média
2303,30,1994,3.63,320,5137.0,abaixo da média
2304,52,1965,4.17,592,173.0,acima da média
2305,52,1994,4.22,496,153.0,acima da média
2306,30,1994,3.94,242,1418.0,acima da média
2307,30,1996,4.02,512,8158.0,acima da média
2308,8,2001,3.92,512,1053.0,acima da média
2309,30,2000,3.98,322,15648.0,acima da média
2310,57,1998,3.76,560,216.0,abaixo da média
2311,30,1998,4.09,344,932832.0,acima da média
2312,30,1998,3.83,528,33398.0,abaixo da média
2313,30,1998,3.46,244,17504.0,abaixo da média
2314,30,1998,3.68,346,9250.0,abaixo da média
2315,30,1999,3.88,192,6441.0,abaixo da média
2316,30,2001,3.68,256,3624.0,abaixo da média
2317,49,1997,4.24,315,18495.0,acima da média
2318,8,1999,4.15,368,327791.0,acima da média
2319,56,2000,4.09,528,2057.0,acima da média
2320,35,1994,4.11,352,80870.0,acima da média
2321,36,2000,4.31,412,15078.0,acima da média
2322,36,2004,3.77,352,2380.0,abaixo da média
2323,8,2000,4.16,275,38829.0,acima da média
2324,30,1999,3.43,300,1187.0,abaixo da média
2325,44,2005,3.74,450,242.0,abaixo da média
2326,30,2005,3.26,356,52.0,abaixo da média
2327,30,2006,3.63,255,7927.0,abaixo da média
2328,30,2001,3.89,351,1539.0,abaixo da média
2329,30,2003,3.82,522,2775.0,abaixo da média
2330,36,2003,4.13,851,363.0,acima da média
2331,49,2000,4.12,705,90180.0,acima da média
2332,68,2002,4.04,543,2236.0,acima da média
2333,49,2003,4.09,256,35.0,acima da média
2334,11,2005,4.11,32,8871.0,acima da média
2335,30,1995,3.8,400,67012.0,abaixo da média
2336,30,2006,3.99,208,4119.0,acima da média
2337,30,2001,4.12,278,774.0,acima da média
2338,30,2004,3.25,432,1807.0,abaixo da média
2339,30,2004,4.01,389,176663.0,acima da média
2340,30,2003,3.89,351,379336.0,abaixo da média
2341,30,2002,3.82,224,1341.0,abaixo da média
2342,30,2003,3.33,248,5322.0,abaixo da média
2343,58,2002,3.96,354,491.0,acima da média
2344,30,2001,3.85,208,22865.0,abaixo da média
2345,40,2007,3.81,384,60767.0,abaixo da média
2346,40,2004,3.79,373,72687.0,abaixo da média
2347,40,2006,3.97,288,4827.0,acima da média
2348,40,2005,3.72,310,8615.0,abaixo da média
2349,40,2005,3.45,304,1028.0,abaixo da média
2350,40,2004,3.91,169,89571.0,acima da média
2351,40,2006,4.12,208,1464909.0,acima da média
2352,40,2006,3.81,240,127855.0,abaixo da média
2353,40,2005,3.64,200,5732.0,abaixo da média
2354,40,2006,3.56,344,6312.0,abaixo da média
2355,40,2007,3.41,259,4457.0,abaixo da média
2356,40,2007,4.05,324,4329.0,acima da média
2357,40,2007,4.25,512,467.0,acima da média
2358,46,1999,3.76,244,20.0,abaixo da média
2359,21,1958,4.05,240,76.0,acima da média
2360,36,1957,4.1,224,28.0,acima da média
2361,16,2002,3.85,320,3058.0,abaixo da média
2362,30,2001,3.81,656,181.0,abaixo da média
2363,25,1997,3.62,270,13.0,abaixo da média
2364,21,2006,4.49,1060,215.0,acima da média
2365,8,2004,3.94,430,410.0,acima da média
2366,30,2004,4.04,266,251.0,acima da média
2367,30,2002,4.09,340,518.0,acima da média
2368,8,2005,4.22,384,9.0,acima da média
2369,20,2005,4.54,907,2189.0,acima da média
2370,36,2007,3.98,832,1464.0,acima da média
2371,36,2006,4.32,560,3781.0,acima da média
2372,59,2006,4.09,430,3654.0,acima da média
2373,20,2005,4.63,1878,1396.0,acima da média
2374,30,2007,3.86,528,160.0,abaixo da média
2375,36,2005,3.77,192,211.0,abaixo da média
2376,36,2004,3.58,624,145.0,abaixo da média
2377,8,2005,3.82,96,1367.0,abaixo da média
2378,12,2006,4.36,421,1242.0,acima da média
2379,8,2006,3.86,313,3523.0,abaixo da média
2380,59,2006,4.07,304,2532.0,acima da média
2381,59,2007,4.25,672,350.0,acima da média
2382,30,1979,4.35,384,2633.0,acima da média
2383,49,1966,3.95,578,44.0,acima da média
2384,21,1974,3.95,144,235.0,acima da média
